Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
-9.241618156433105,1.5873557329177856,3.318363666534424,0.1257012039422989,-0.011185277253389359,-0.12729910016059875,0.0,0.0,0.0
-9.241618156433105,1.5729905366897583,3.315969467163086,0.1299622654914856,-0.011185277253389359,-0.12410331517457962,0.0,0.0,0.0
-9.232041358947754,1.558625340461731,3.3207578659057617,0.13262543082237244,-0.010120012797415257,-0.12144014984369278,0.0,0.0,0.0
-9.23682975769043,1.5825673341751099,3.315969467163086,0.1336906999349594,-0.007989483885467052,-0.12463594228029251,0.0,0.0,0.0
-9.23682975769043,1.6089035272598267,3.3039984703063965,0.13102753460407257,-0.004261057823896408,-0.12836436927318573,0.0,0.0,0.0
-9.217676162719727,1.599326729774475,3.294421672821045,0.1294296383857727,0.0,-0.13102753460407257,0.0,0.0,0.0
-9.23443603515625,1.5849615335464478,3.2776620388031006,0.1257012039422989,0.004261057823896408,-0.13209278881549835,0.0,0.0,0.0
-9.193734169006348,1.5538369417190552,3.294421672821045,0.12144014984369278,0.007456851191818714,-0.12729910016059875,0.0,0.0,0.0
-9.205705642700195,1.5729905366897583,3.3039984703063965,0.11504856497049332,0.006924218963831663,-0.12250541895627975,0.0,0.0,0.0
-9.23682975769043,1.5921441316604614,3.294421672821045,0.11398330330848694,0.003195793367922306,-0.12090751528739929,0.0,0.0,0.0
-9.244012832641602,1.5873557329177856,3.2776620388031006,0.1161138266324997,-0.003728425595909357,-0.12303804606199265,0.0,0.0,0.0
-9.21288776397705,1.5825673341751099,3.296815872192383,0.12410331517457962,-0.006391586735844612,-0.12250541895627975,0.0,0.0,0.0
-9.25598430633545,1.5825673341751099,3.289633274078369,0.12676647305488586,-0.00532632227987051,-0.125168576836586,0.0,0.0,0.0
-9.248801231384277,1.5825673341751099,3.3279404640197754,0.12463594228029251,-0.003195793367922306,-0.12836436927318573,0.0,0.0,0.0
-9.227252960205078,1.5729905366897583,3.3231520652770996,0.1155811995267868,-0.000532632227987051,-0.1342233270406723,0.0,0.0,0.0
-9.21288776397705,1.5634137392044067,3.2824504375457764,0.11025487631559372,0.0,-0.12889699637889862,0.0,0.0,0.0
-9.21288776397705,1.5682021379470825,3.296815872192383,0.10759171098470688,0.003195793367922306,-0.12623384594917297,0.0,0.0,0.0
-9.21288776397705,1.580173134803772,3.31118106842041,0.11238539963960648,0.00532632227987051,-0.11984225362539291,0.0,0.0,0.0
-9.2033109664917,1.599326729774475,3.3063926696777344,0.11771172285079956,0.00532632227987051,-0.12144014984369278,0.0,0.0,0.0
-9.196128845214844,1.601720929145813,3.3063926696777344,0.12144014984369278,0.004793690051883459,-0.12250541895627975,0.0,0.0,0.0
-9.193734169006348,1.6136919260025024,3.313575267791748,0.12144014984369278,0.004261057823896408,-0.12676647305488586,0.0,0.0,0.0
-9.184157371520996,1.659181833267212,3.3087868690490723,0.11291803419589996,0.006391586735844612,-0.1294296383857727,0.0,0.0,0.0
-9.157821655273438,1.6472108364105225,3.2872390747070312,0.10865698009729385,0.006391586735844612,-0.12676647305488586,0.0,0.0,0.0
-9.208099365234375,1.6759412288665771,3.292027473449707,0.10599381476640701,0.007456851191818714,-0.1257012039422989,0.0,0.0,0.0
-9.21288776397705,1.678335428237915,3.2824504375457764,0.11025487631559372,0.008522115647792816,-0.12357068061828613,0.0,0.0,0.0
-9.188945770263672,1.6543934345245361,3.270479440689087,0.11398330330848694,0.011717909015715122,-0.1257012039422989,0.0,0.0,0.0
-9.169792175292969,1.6304513216018677,3.265691041946411,0.11185277253389359,0.013848437927663326,-0.1257012039422989,0.0,0.0,0.0
-9.160215377807617,1.6376339197158813,3.248931646347046,0.1113201379776001,0.016511598601937294,-0.12729910016059875,0.0,0.0,0.0
-9.14345645904541,1.6400281190872192,3.251325845718384,0.10972224175930023,0.015446335077285767,-0.12889699637889862,0.0,0.0,0.0
-9.165003776550293,1.625662922859192,3.265691041946411,0.1155811995267868,0.01225054170936346,-0.12729910016059875,0.0,0.0,0.0
-9.162610054016113,1.6376339197158813,3.272873640060425,0.1155811995267868,0.007456851191818714,-0.125168576836586,0.0,0.0,0.0
-9.138668060302734,1.6687586307525635,3.270479440689087,0.11238539963960648,0.006924218963831663,-0.12357068061828613,0.0,0.0,0.0
-9.167398452758789,1.6519992351531982,3.2632968425750732,0.1113201379776001,0.007989483885467052,-0.12889699637889862,0.0,0.0,0.0
-9.117119789123535,1.6304513216018677,3.2800562381744385,0.10972224175930023,0.007456851191818714,-0.13635385036468506,0.0,0.0,0.0
-9.129091262817383,1.6328455209732056,3.248931646347046,0.11025487631559372,0.007456851191818714,-0.13688649237155914,0.0,0.0,0.0
-9.124302864074707,1.6543934345245361,3.2561142444610596,0.10705908387899399,0.009587380103766918,-0.13635385036468506,0.0,0.0,0.0
-9.107542991638184,1.6687586307525635,3.2872390747070312,0.11185277253389359,0.01225054170936346,-0.1304948925971985,0.0,0.0,0.0
-9.117119789123535,1.6519992351531982,3.2752678394317627,0.11185277253389359,0.012783173471689224,-0.12676647305488586,0.0,0.0,0.0
-9.148244857788086,1.6424224376678467,3.2297780513763428,0.11238539963960648,0.011717909015715122,-0.12144014984369278,0.0,0.0,0.0
-9.136273384094238,1.625662922859192,3.24414324760437,0.10865698009729385,0.012783173471689224,-0.12090751528739929,0.0,0.0,0.0
-9.131484985351562,1.6304513216018677,3.251325845718384,0.10865698009729385,0.013848437927663326,-0.12836436927318573,0.0,0.0,0.0
-9.126696586608887,1.6280571222305298,3.2537200450897217,0.10865698009729385,0.01225054170936346,-0.13315805792808533,0.0,0.0,0.0
-9.10993766784668,1.599326729774475,3.270479440689087,0.10972224175930023,0.01065264455974102,-0.13262543082237244,0.0,0.0,0.0
-9.126696586608887,1.6136919260025024,3.2585084438323975,0.11078750342130661,0.00532632227987051,-0.12623384594917297,0.0,0.0,0.0
-9.133879661560059,1.6400281190872192,3.24414324760437,0.10865698009729385,0.002663161139935255,-0.1299622654914856,0.0,0.0,0.0
-9.141061782836914,1.6352397203445435,3.248931646347046,0.1065264493227005,0.0,-0.13635385036468506,0.0,0.0,0.0
-9.133879661560059,1.625662922859192,3.2561142444610596,0.10386328399181366,0.003728425595909357,-0.14061491191387177,0.0,0.0,0.0
-9.117119789123535,1.6304513216018677,3.251325845718384,0.10546118766069412,0.009054748341441154,-0.1390170156955719,0.0,0.0,0.0
-9.150638580322266,1.6639702320098877,3.2345664501190186,0.10918960720300674,0.013315806165337563,-0.13528859615325928,0.0,0.0,0.0
-9.126696586608887,1.6376339197158813,3.2537200450897217,0.10918960720300674,0.013848437927663326,-0.1299622654914856,0.0,0.0,0.0
-9.10993766784668,1.6352397203445435,3.2393548488616943,0.10812434554100037,0.014381070621311665,-0.12889699637889862,0.0,0.0,0.0
-9.095572471618652,1.6472108364105225,3.2297780513763428,0.10439591854810715,0.013315806165337563,-0.12729910016059875,0.0,0.0,0.0
-9.0859956741333,1.6615760326385498,3.2345664501190186,0.1065264493227005,0.010120012797415257,-0.13528859615325928,0.0,0.0,0.0
-9.093177795410156,1.678335428237915,3.2369606494903564,0.10812434554100037,0.010120012797415257,-0.13315805792808533,0.0,0.0,0.0
-9.083600997924805,1.623268723487854,3.2417490482330322,0.1065264493227005,0.009054748341441154,-0.1347559541463852,0.0,0.0,0.0
-9.066842079162598,1.6328455209732056,3.248931646347046,0.1017327606678009,0.014381070621311665,-0.13262543082237244,0.0,0.0,0.0
-9.071630477905273,1.6519992351531982,3.2537200450897217,0.10279802232980728,0.015446335077285767,-0.13262543082237244,0.0,0.0,0.0
-9.090784072875977,1.6519992351531982,3.2537200450897217,0.10546118766069412,0.014381070621311665,-0.13582122325897217,0.0,0.0,0.0
-9.097966194152832,1.623268723487854,3.2369606494903564,0.1065264493227005,0.00532632227987051,-0.13795174658298492,0.0,0.0,0.0
-9.069235801696777,1.6112977266311646,3.2561142444610596,0.10492855310440063,-0.002130528911948204,-0.14008228480815887,0.0,0.0,0.0
-9.071630477905273,1.6448166370391846,3.224989652633667,0.10705908387899399,0.000532632227987051,-0.13741911947727203,0.0,0.0,0.0
-9.081207275390625,1.6424224376678467,3.2154128551483154,0.10812434554100037,0.007989483885467052,-0.13635385036468506,0.0,0.0,0.0
-9.078812599182129,1.6184803247451782,3.224989652633667,0.10865698009729385,0.011185277253389359,-0.13741911947727203,0.0,0.0,0.0
-9.050082206726074,1.6089035272598267,3.2393548488616943,0.1065264493227005,0.005858954507857561,-0.1395496428012848,0.0,0.0,0.0
-9.033323287963867,1.6400281190872192,3.201047658920288,0.10546118766069412,0.002663161139935255,-0.1443433314561844,0.0,0.0,0.0
-9.062053680419922,1.6376339197158813,3.181894063949585,0.1065264493227005,0.001065264455974102,-0.14274543523788452,0.0,0.0,0.0
-9.057265281677246,1.6304513216018677,3.205836057662964,0.10812434554100037,0.001597896683961153,-0.13688649237155914,0.0,0.0,0.0
-9.042900085449219,1.6280571222305298,3.227383852005005,0.10918960720300674,-0.002663161139935255,-0.1304948925971985,0.0,0.0,0.0
-9.033323287963867,1.623268723487854,3.227383852005005,0.10705908387899399,-0.003728425595909357,-0.12889699637889862,0.0,0.0,0.0
-9.026140213012695,1.6089035272598267,3.2321722507476807,0.10599381476640701,-0.004793690051883459,-0.13315805792808533,0.0,0.0,0.0
-9.023746490478516,1.6184803247451782,3.2393548488616943,0.10492855310440063,0.001597896683961153,-0.1347559541463852,0.0,0.0,0.0
-9.011775016784668,1.625662922859192,3.2369606494903564,0.1065264493227005,0.002130528911948204,-0.1347559541463852,0.0,0.0,0.0
-9.02135181427002,1.6328455209732056,3.227383852005005,0.10492855310440063,0.002130528911948204,-0.13635385036468506,0.0,0.0,0.0
-9.035717010498047,1.6304513216018677,3.220201253890991,0.10812434554100037,-0.003195793367922306,-0.13795174658298492,0.0,0.0,0.0
-8.995016098022461,1.625662922859192,3.2297780513763428,0.10812434554100037,-0.001065264455974102,-0.138484388589859,0.0,0.0,0.0
-9.002198219299316,1.6304513216018677,3.220201253890991,0.10759171098470688,-0.004261057823896408,-0.13741911947727203,0.0,0.0,0.0
-8.98543930053711,1.6208745241165161,3.2130186557769775,0.10812434554100037,-0.003195793367922306,-0.1304948925971985,0.0,0.0,0.0
-8.96389102935791,1.625662922859192,3.2106244564056396,0.11078750342130661,-0.011717909015715122,-0.1304948925971985,0.0,0.0,0.0
-8.959102630615234,1.6352397203445435,3.2130186557769775,0.11185277253389359,-0.008522115647792816,-0.13102753460407257,0.0,0.0,0.0
-8.987833023071289,1.6208745241165161,3.2178070545196533,0.10972224175930023,-0.006924218963831663,-0.1347559541463852,0.0,0.0,0.0
-9.009381294250488,1.6065093278884888,3.2297780513763428,0.10439591854810715,-0.001597896683961153,-0.13262543082237244,0.0,0.0,0.0
-8.99740982055664,1.599326729774475,3.205836057662964,0.10386328399181366,-0.003195793367922306,-0.1299622654914856,0.0,0.0,0.0
-8.987833023071289,1.6136919260025024,3.1938650608062744,0.10386328399181366,-0.006391586735844612,-0.12783174216747284,0.0,0.0,0.0
-8.980650901794434,1.6208745241165161,3.1962592601776123,0.10492855310440063,-0.006924218963831663,-0.13262543082237244,0.0,0.0,0.0
-8.98543930053711,1.6065093278884888,3.205836057662964,0.10546118766069412,-0.006924218963831663,-0.13102753460407257,0.0,0.0,0.0
-9.006986618041992,1.6065093278884888,3.222595453262329,0.10705908387899399,-0.003728425595909357,-0.13262543082237244,0.0,0.0,0.0
-9.002198219299316,1.577778935432434,3.220201253890991,0.10705908387899399,-0.006924218963831663,-0.1299622654914856,0.0,0.0,0.0
-9.011775016784668,1.5753847360610962,3.2297780513763428,0.10759171098470688,-0.007456851191818714,-0.12836436927318573,0.0,0.0,0.0
-9.026140213012695,1.5849615335464478,3.227383852005005,0.10439591854810715,-0.013315806165337563,-0.12889699637889862,0.0,0.0,0.0
-9.040505409240723,1.5849615335464478,3.2130186557769775,0.10279802232980728,-0.013315806165337563,-0.1257012039422989,0.0,0.0,0.0
-9.050082206726074,1.5729905366897583,3.2321722507476807,0.1022653877735138,-0.014381070621311665,-0.12676647305488586,0.0,0.0,0.0
-9.081207275390625,1.5873557329177856,3.203441858291626,0.10386328399181366,-0.016511598601937294,-0.12410331517457962,0.0,0.0,0.0
-9.07641887664795,1.5945383310317993,3.2321722507476807,0.10599381476640701,-0.018642129376530647,-0.125168576836586,0.0,0.0,0.0
-9.057265281677246,1.599326729774475,3.246537446975708,0.1065264493227005,-0.020240025594830513,-0.125168576836586,0.0,0.0,0.0
-9.050082206726074,1.5969325304031372,3.2297780513763428,0.10812434554100037,-0.01810949668288231,-0.12729910016059875,0.0,0.0,0.0
-9.07641887664795,1.5753847360610962,3.1914708614349365,0.10812434554100037,-0.013848437927663326,-0.12729910016059875,0.0,0.0,0.0
-9.045293807983398,1.625662922859192,3.179499864578247,0.10439591854810715,-0.013315806165337563,-0.12836436927318573,0.0,0.0,0.0
-9.026140213012695,1.5897499322891235,3.2106244564056396,0.10492855310440063,-0.014381070621311665,-0.12729910016059875,0.0,0.0,0.0
-9.02135181427002,1.580173134803772,3.201047658920288,0.10599381476640701,-0.02077265828847885,-0.12410331517457962,0.0,0.0,0.0
-9.033323287963867,1.5849615335464478,3.179499864578247,0.10972224175930023,-0.027164245024323463,-0.12144014984369278,0.0,0.0,0.0
-9.05487060546875,1.580173134803772,3.1938650608062744,0.10439591854810715,-0.02822950854897499,-0.11984225362539291,0.0,0.0,0.0
-9.05487060546875,1.599326729774475,3.205836057662964,0.09960222989320755,-0.027164245024323463,-0.1257012039422989,0.0,0.0,0.0
-9.081207275390625,1.5897499322891235,3.2082302570343018,0.10120012611150742,-0.022370554506778717,-0.12623384594917297,0.0,0.0,0.0
-9.066842079162598,1.5753847360610962,3.2130186557769775,0.10546118766069412,-0.020240025594830513,-0.12197278439998627,0.0,0.0,0.0
-9.042900085449219,1.5682021379470825,3.2178070545196533,0.10972224175930023,-0.020240025594830513,-0.11451593041419983,0.0,0.0,0.0
-9.035717010498047,1.5849615335464478,3.222595453262329,0.10918960720300674,-0.022370554506778717,-0.1155811995267868,0.0,0.0,0.0
-9.030928611755371,1.6304513216018677,3.2417490482330322,0.10865698009729385,-0.02183792181313038,-0.12090751528739929,0.0,0.0,0.0
-9.02135181427002,1.6304513216018677,3.224989652633667,0.10599381476640701,-0.01757686398923397,-0.12357068061828613,0.0,0.0,0.0
-9.01895809173584,1.6041151285171509,3.224989652633667,0.10066749155521393,-0.013315806165337563,-0.12410331517457962,0.0,0.0,0.0
-9.038111686706543,1.5921441316604614,3.222595453262329,0.09960222989320755,-0.009587380103766918,-0.12197278439998627,0.0,0.0,0.0
-9.062053680419922,1.6065093278884888,3.2130186557769775,0.10333065688610077,-0.012783173471689224,-0.11877699196338654,0.0,0.0,0.0
-9.059659004211426,1.6280571222305298,3.203441858291626,0.10599381476640701,-0.014913702383637428,-0.11824435740709305,0.0,0.0,0.0
-9.057265281677246,1.5945383310317993,3.1962592601776123,0.10812434554100037,-0.02183792181313038,-0.1155811995267868,0.0,0.0,0.0
-9.083600997924805,1.6112977266311646,3.2154128551483154,0.10599381476640701,-0.022903187200427055,-0.11877699196338654,0.0,0.0,0.0
-9.0859956741333,1.6089035272598267,3.2082302570343018,0.10492855310440063,-0.023435818031430244,-0.11877699196338654,0.0,0.0,0.0
-9.069235801696777,1.6041151285171509,3.1866824626922607,0.10279802232980728,-0.02130528911948204,-0.12303804606199265,0.0,0.0,0.0
-9.059659004211426,1.6376339197158813,3.1890766620635986,0.10546118766069412,-0.02130528911948204,-0.12357068061828613,0.0,0.0,0.0
-9.01895809173584,1.6400281190872192,3.2417490482330322,0.10705908387899399,-0.02822950854897499,-0.12676647305488586,0.0,0.0,0.0
-9.040505409240723,1.6400281190872192,3.224989652633667,0.10812434554100037,-0.034088462591171265,-0.12463594228029251,0.0,0.0,0.0
-9.042900085449219,1.6304513216018677,3.19865345954895,0.10705908387899399,-0.03462109714746475,-0.12623384594917297,0.0,0.0,0.0
-9.035717010498047,1.625662922859192,3.205836057662964,0.11025487631559372,-0.029294773936271667,-0.12676647305488586,0.0,0.0,0.0
-9.047688484191895,1.6304513216018677,3.251325845718384,0.11238539963960648,-0.02450108341872692,-0.1299622654914856,0.0,0.0,0.0
-9.078812599182129,1.623268723487854,3.220201253890991,0.11238539963960648,-0.023435818031430244,-0.12836436927318573,0.0,0.0,0.0
-9.097966194152832,1.5921441316604614,3.224989652633667,0.10972224175930023,-0.023968450725078583,-0.125168576836586,0.0,0.0,0.0
-9.066842079162598,1.6280571222305298,3.227383852005005,0.10918960720300674,-0.027696875855326653,-0.12250541895627975,0.0,0.0,0.0
-9.050082206726074,1.6496050357818604,3.224989652633667,0.10599381476640701,-0.033555831760168076,-0.12144014984369278,0.0,0.0,0.0
-9.057265281677246,1.623268723487854,3.220201253890991,0.10546118766069412,-0.034088462591171265,-0.11984225362539291,0.0,0.0,0.0
-9.026140213012695,1.623268723487854,3.201047658920288,0.10546118766069412,-0.033555831760168076,-0.11984225362539291,0.0,0.0,0.0
-9.059659004211426,1.623268723487854,3.227383852005005,0.11025487631559372,-0.02876214124262333,-0.11824435740709305,0.0,0.0,0.0
-9.038111686706543,1.6089035272598267,3.246537446975708,0.11504856497049332,-0.03142530098557472,-0.12197278439998627,0.0,0.0,0.0
-9.016563415527344,1.6089035272598267,3.2585084438323975,0.11984225362539291,-0.03675162419676781,-0.12463594228029251,0.0,0.0,0.0
-9.033323287963867,1.6160861253738403,3.2632968425750732,0.1203748881816864,-0.041012682020664215,-0.12250541895627975,0.0,0.0,0.0
-9.08838939666748,1.5921441316604614,3.246537446975708,0.11504856497049332,-0.03994741663336754,-0.12197278439998627,0.0,0.0,0.0
-9.078812599182129,1.6328455209732056,3.2393548488616943,0.10918960720300674,-0.03195793554186821,-0.11877699196338654,0.0,0.0,0.0
-9.042900085449219,1.6376339197158813,3.24414324760437,0.10386328399181366,-0.029294773936271667,-0.12090751528739929,0.0,0.0,0.0
-9.040505409240723,1.6160861253738403,3.251325845718384,0.10812434554100037,-0.030360037460923195,-0.12144014984369278,0.0,0.0,0.0
-9.050082206726074,1.6065093278884888,3.251325845718384,0.11238539963960648,-0.03302319720387459,-0.12090751528739929,0.0,0.0,0.0
-9.023746490478516,1.623268723487854,3.2417490482330322,0.11451593041419983,-0.03462109714746475,-0.12197278439998627,0.0,0.0,0.0
-9.023746490478516,1.5873557329177856,3.2632968425750732,0.11238539963960648,-0.03675162419676781,-0.12410331517457962,0.0,0.0,0.0
-9.028534889221191,1.5969325304031372,3.2776620388031006,0.10918960720300674,-0.03888215497136116,-0.12410331517457962,0.0,0.0,0.0
-9.009381294250488,1.625662922859192,3.268085241317749,0.11185277253389359,-0.04314321279525757,-0.12623384594917297,0.0,0.0,0.0
-8.99740982055664,1.6328455209732056,3.2585084438323975,0.11451593041419983,-0.04314321279525757,-0.12144014984369278,0.0,0.0,0.0
-9.004592895507812,1.6112977266311646,3.248931646347046,0.11717909574508667,-0.03994741663336754,-0.12250541895627975,0.0,0.0,0.0
-9.026140213012695,1.601720929145813,3.201047658920288,0.11824435740709305,-0.0324905663728714,-0.11877699196338654,0.0,0.0,0.0
-9.004592895507812,1.6089035272598267,3.248931646347046,0.11664646118879318,-0.026098979637026787,-0.12197278439998627,0.0,0.0,0.0
-8.995016098022461,1.6184803247451782,3.248931646347046,0.11664646118879318,-0.026631612330675125,-0.12303804606199265,0.0,0.0,0.0
